<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ROSB;D;20160601;00:00:00;46.4000000;20
ROSB;D;20160602;00:00:00;47.7000000;130
ROSB;D;20160603;00:00:00;46.6000000;50
ROSB;D;20160606;00:00:00;46.4000000;310
ROSB;D;20160607;00:00:00;45.4000000;140
ROSB;D;20160608;00:00:00;45.2000000;160
ROSB;D;20160609;00:00:00;45.3000000;60
ROSB;D;20160610;00:00:00;45.3000000;20
ROSB;D;20160614;00:00:00;45.4000000;80
ROSB;D;20160615;00:00:00;44.1000000;40
ROSB;D;20160616;00:00:00;45.3000000;20
ROSB;D;20160617;00:00:00;44.9000000;130
ROSB;D;20160621;00:00:00;45.1000000;100
ROSB;D;20160622;00:00:00;45.9000000;10
ROSB;D;20160623;00:00:00;44.9000000;550
ROSB;D;20160624;00:00:00;44.2000000;850
ROSB;D;20160627;00:00:00;43.3000000;260
ROSB;D;20160628;00:00:00;43.9000000;110
ROSB;D;20160629;00:00:00;44.3000000;140
ROSB;D;20160630;00:00:00;44.0000000;20
ROSB;D;20160701;00:00:00;42.8000000;1730
ROSB;D;20160704;00:00:00;44.0000000;430
ROSB;D;20160705;00:00:00;44.9000000;210
ROSB;D;20160706;00:00:00;45.1000000;20
ROSB;D;20160707;00:00:00;45.7000000;10
ROSB;D;20160708;00:00:00;46.0000000;530
ROSB;D;20160711;00:00:00;45.9000000;570
ROSB;D;20160712;00:00:00;45.0000000;170
ROSB;D;20160713;00:00:00;45.8000000;290
ROSB;D;20160714;00:00:00;44.1000000;190
ROSB;D;20160715;00:00:00;44.1000000;250
ROSB;D;20160718;00:00:00;44.8000000;30
ROSB;D;20160719;00:00:00;44.2000000;230
ROSB;D;20160720;00:00:00;44.9000000;10
ROSB;D;20160721;00:00:00;45.0000000;2590
ROSB;D;20160722;00:00:00;44.7000000;340
ROSB;D;20160725;00:00:00;45.7000000;250
ROSB;D;20160727;00:00:00;45.0000000;1270
ROSB;D;20160728;00:00:00;45.0000000;160
ROSB;D;20160729;00:00:00;44.2000000;3050
ROSB;D;20160801;00:00:00;44.5000000;1520
ROSB;D;20160802;00:00:00;44.9000000;1110
ROSB;D;20160803;00:00:00;45.0000000;160
