<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
DSKY;D;20181221;00:00:00;93.7000000;327710
DSKY;D;20181224;00:00:00;94.8800000;788630
DSKY;D;20181225;00:00:00;89.6000000;429880
DSKY;D;20181226;00:00:00;91.0400000;299560
DSKY;D;20181227;00:00:00;90.0000000;285960
DSKY;D;20181228;00:00:00;90.2000000;256120
DSKY;D;20181229;00:00:00;90.4400000;198950
DSKY;D;20190103;00:00:00;90.6800000;140730
DSKY;D;20190104;00:00:00;90.7200000;41700
DSKY;D;20190108;00:00:00;90.7000000;47860
DSKY;D;20190109;00:00:00;90.8000000;208130
DSKY;D;20190110;00:00:00;90.9600000;174630
DSKY;D;20190111;00:00:00;91.1800000;143770
DSKY;D;20190114;00:00:00;91.7000000;268520
DSKY;D;20190115;00:00:00;91.5000000;348350
DSKY;D;20190116;00:00:00;91.5000000;491040
DSKY;D;20190117;00:00:00;91.5600000;436620
DSKY;D;20190118;00:00:00;91.7600000;554940
DSKY;D;20190121;00:00:00;92.2600000;228220
DSKY;D;20190122;00:00:00;92.7600000;225580
DSKY;D;20190123;00:00:00;92.7600000;124750
DSKY;D;20190124;00:00:00;92.6000000;201900
DSKY;D;20190125;00:00:00;92.4400000;660930
DSKY;D;20190128;00:00:00;91.2800000;257920
DSKY;D;20190129;00:00:00;91.2000000;184610
DSKY;D;20190130;00:00:00;90.8800000;262770
DSKY;D;20190131;00:00:00;90.9000000;183410
DSKY;D;20190201;00:00:00;90.9000000;326330
DSKY;D;20190204;00:00:00;90.9400000;97040
DSKY;D;20190205;00:00:00;90.8000000;350130
DSKY;D;20190206;00:00:00;90.7600000;229350
DSKY;D;20190207;00:00:00;89.8600000;534470
DSKY;D;20190208;00:00:00;89.9000000;109390
DSKY;D;20190211;00:00:00;90.7000000;68170
DSKY;D;20190212;00:00:00;90.0200000;498700
DSKY;D;20190213;00:00:00;89.1000000;403840
DSKY;D;20190214;00:00:00;88.9000000;850760
DSKY;D;20190215;00:00:00;89.1000000;132420
DSKY;D;20190218;00:00:00;88.8000000;78620
DSKY;D;20190219;00:00:00;88.6800000;143170
DSKY;D;20190220;00:00:00;87.6600000;597720
DSKY;D;20190221;00:00:00;87.5000000;229570
DSKY;D;20190222;00:00:00;87.4000000;185260
DSKY;D;20190225;00:00:00;88.0200000;119420
DSKY;D;20190226;00:00:00;87.9400000;65250
DSKY;D;20190227;00:00:00;87.6800000;231070
