<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
VTBR;D;20160808;00:00:00;0.0680500;4583560000
VTBR;D;20160809;00:00:00;0.0676500;4293790000
VTBR;D;20160810;00:00:00;0.0677000;5908070000
VTBR;D;20160811;00:00:00;0.0677700;7556160000
VTBR;D;20160812;00:00:00;0.0680000;6874320000
VTBR;D;20160815;00:00:00;0.0674000;26993680000
VTBR;D;20160816;00:00:00;0.0666000;27557810000
VTBR;D;20160817;00:00:00;0.0670000;10797620000
VTBR;D;20160818;00:00:00;0.0670000;6228910000
VTBR;D;20160819;00:00:00;0.0670000;15355050000
VTBR;D;20160822;00:00:00;0.0670000;7016130000
VTBR;D;20160823;00:00:00;0.0674900;6651960000
VTBR;D;20160824;00:00:00;0.0672000;3914890000
VTBR;D;20160825;00:00:00;0.0675000;6049270000
VTBR;D;20160826;00:00:00;0.0671000;10482380000
VTBR;D;20160829;00:00:00;0.0673800;4791640000
VTBR;D;20160830;00:00:00;0.0682000;14662820000
VTBR;D;20160831;00:00:00;0.0684900;12686480000
VTBR;D;20160901;00:00:00;0.0702000;16995350000
VTBR;D;20160902;00:00:00;0.0737500;60578440000
VTBR;D;20160905;00:00:00;0.0739000;21249310000
VTBR;D;20160906;00:00:00;0.0742500;18535710000
VTBR;D;20160907;00:00:00;0.0754500;23153340000
VTBR;D;20160908;00:00:00;0.0763800;15937420000
VTBR;D;20160909;00:00:00;0.0767500;20187670000
VTBR;D;20160912;00:00:00;0.0750000;27608540000
VTBR;D;20160913;00:00:00;0.0745500;11595180000
VTBR;D;20160914;00:00:00;0.0745000;12231260000
VTBR;D;20160915;00:00:00;0.0746000;13255270000
VTBR;D;20160916;00:00:00;0.0750000;16979100000
VTBR;D;20160919;00:00:00;0.0745000;8560060000
VTBR;D;20160920;00:00:00;0.0745000;11555640000
VTBR;D;20160921;00:00:00;0.0747100;8374450000
VTBR;D;20160922;00:00:00;0.0758500;10959390000
VTBR;D;20160923;00:00:00;0.0752900;8479840000
VTBR;D;20160926;00:00:00;0.0748000;11543560000
VTBR;D;20160927;00:00:00;0.0730000;12871920000
VTBR;D;20160928;00:00:00;0.0727200;8583010000
VTBR;D;20160929;00:00:00;0.0733000;7071650000
VTBR;D;20160930;00:00:00;0.0721000;13618250000
VTBR;D;20161003;00:00:00;0.0718300;8734890000
